0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
Scan Type:,Crossline,Crossline,Crossline,Crossline,Crossline,Crossline,Crossline,Crossline,Crossline,Crossline,Crossline,Crossline,Crossline,Crossline,Crossline,Crossline,Crossline,Crossline,Crossline,Crossline,Crossline,Crossline,Crossline,Crossline,Crossline,Crossline,Crossline,Crossline,Crossline,Crossline,Crossline,Inline,Inline,Inline,Inline,Inline,Inline
Radiation Type:,Photons,Photons,Photons,Photons,Photons,Photons,Photons,Photons,Photons,Photons,Photons,Photons,Photons,Photons,Photons,Photons,Photons,Photons,Photons,Photons,Photons,Photons,Photons,Photons,Photons,Photons,Photons,Photons,Photons,Photons,Photons,Photons,Photons,Photons,Photons,Photons,Photons
Energy:,10 MV,10 MV,10 MV,10 MV,10 MV,10 MV,10 MV (FFF),10 MV (FFF),10 MV (FFF),10 MV (FFF),10 MV (FFF),10 MV (FFF),10 MV (FFF),10 MV (FFF),10 MV (FFF),10 MV (FFF),10 MV (FFF),10 MV (FFF),10 MV (FFF),10 MV (FFF),10 MV (FFF),10 MV (FFF),10 MV (FFF),10 MV (FFF),10 MV (FFF),10 MV (FFF),10 MV (FFF),10 MV (FFF),10 MV (FFF),10 MV (FFF),10 MV (FFF),10 MV,10 MV,10 MV,10 MV,10 MV,10 MV
Fieldsize:,60 x 60 mm,60 x 60 mm,60 x 60 mm,60 x 60 mm,60 x 60 mm,60 x 60 mm,40 x 40 mm,40 x 40 mm,40 x 40 mm,40 x 40 mm,40 x 40 mm,70 x 70 mm,70 x 70 mm,70 x 70 mm,70 x 70 mm,70 x 70 mm,100 x 100 mm,100 x 100 mm,100 x 100 mm,100 x 100 mm,100 x 100 mm,200 x 200 mm,200 x 200 mm,200 x 200 mm,200 x 200 mm,200 x 200 mm,300 x 300 mm,300 x 300 mm,300 x 300 mm,300 x 300 mm,300 x 300 mm,60 x 60 mm,60 x 60 mm,60 x 60 mm,60 x 60 mm,60 x 60 mm,60 x 60 mm
Depth:,24.0 mm,24.0 mm,100.0 mm,100.0 mm,300.0 mm,300.0 mm,24.0 mm,50.0 mm,100.0 mm,200.0 mm,300.0 mm,24.0 mm,50.0 mm,100.0 mm,200.0 mm,300.0 mm,24.0 mm,50.0 mm,100.0 mm,200.0 mm,300.0 mm,24.0 mm,50.0 mm,100.0 mm,200.0 mm,300.0 mm,24.0 mm,50.0 mm,100.0 mm,200.0 mm,300.0 mm,24.0 mm,24.0 mm,100.0 mm,100.0 mm,300.0 mm,300.0 mm
,Color [MediumVioletRed],Color [ForestGreen],Color [Orange],Color [CornflowerBlue],Color [DeepPink],Color [DarkOliveGreen],Color [DarkRed],Color [DarkTurquoise],Color [DarkGreen],Color [DarkOrchid],Color [DarkBlue],Color [SlateBlue],Color [MediumVioletRed],Color [DarkCyan],Color [DarkMagenta],Color [DarkGoldenrod],Color [Teal],Color [Orange],Color [DeepPink],Color [Blue],Color [ForestGreen],Color [DarkOrange],Color [DarkOliveGreen],Color [CornflowerBlue],Color [Brown],Color [Gold],Color [DarkRed],Color [DarkTurquoise],Color [DarkGreen],Color [DarkOrchid],Color [DarkBlue],Color [SlateBlue],Color [Gold],Color [Teal],Color [Brown],Color [Blue],Color [DarkOrange]
Coordinate [mm]:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2,114.3,114.1,75,74.9,23.3,23.3,450.5,401.6,305.4,177.7,106.6,461.1,416.2,322.8,191.8,116.5,468.3,423.4,332.4,201.5,123.4,479.1,435.9,347.9,217.7,136.6,484.9,441.5,354.6,224.3,142.1,114.4,114.2,75.1,74.8,23.4,23.3
-1,114.5,114.1,75,74.9,23.3,23.4,450.8,401.8,305.7,177.9,106.6,461.6,416.4,323.1,192,116.5,468.9,423.9,332.7,201.6,123.4,479.4,436.2,348.2,217.7,136.6,485.2,441.8,354.8,224.4,142.2,114.4,114.1,75.1,74.9,23.4,23.2
0,114.5,114,75.1,75,23.4,23.4,451,402,305.9,178.2,106.6,462.2,416.5,323.2,192.2,116.5,469,424.2,332.8,201.6,123.4,479.7,436.2,348.4,217.7,136.6,485.3,441.9,354.9,224.4,142.2,114.4,114.1,75.1,74.8,23.4,23.3
1,114.4,114,75.1,75,23.4,23.4,450.8,402.1,305.8,178,106.6,462.3,416.5,323.1,192.3,116.5,469.1,424.1,332.8,201.5,123.5,479.9,436,348.6,217.8,136.6,485.3,442,354.9,224.5,142.1,114.2,114.1,75,74.8,23.3,23.3
2,114.4,114.2,75,75,23.3,23.4,450.6,401.9,305.6,177.9,106.7,462.2,416.4,322.9,192.3,116.4,468.9,424,332.6,201.5,123.5,479.9,435.9,348.7,218,136.6,485.3,442,354.8,224.6,142.1,114.3,114.1,74.9,74.9,23.3,23.3
3,114.6,114.2,75.1,74.9,23.4,23.4,450.5,401.6,305.2,177.8,106.6,461.9,416.3,322.8,192.2,116.3,468.8,423.8,332.5,201.4,123.5,479.5,435.8,348.5,217.9,136.6,485.3,441.8,354.8,224.5,142.1,114.3,114.1,74.8,74.8,23.3,23.3
4,114.4,114.3,75.1,74.9,23.4,23.3,450,400.8,304.8,177.8,106.5,461.6,416,322.5,192,116.4,468.3,423.5,332.4,201.3,123.5,479.1,435.7,348.2,217.7,136.5,485.1,441.4,354.5,224.2,142.1,114.2,114.1,74.9,74.7,23.3,23.3
5,114.4,114.3,75,74.8,23.4,23.3,448.9,400,304.4,177.5,106.3,461.2,415.8,322.1,191.8,116.3,467.7,423,332.3,201.1,123.4,478.6,435.5,347.9,217.6,136.5,484.8,440.9,354.1,224.1,142.1,114.4,114.1,74.9,74.8,23.4,23.3
6,114.4,114.3,75.1,74.9,23.4,23.3,447.7,399,303.9,177.1,106,460.7,415.1,321.7,191.7,116.2,467.2,422.5,331.9,200.9,123.2,478,434.7,347.7,217.6,136.5,484.1,440.5,354,224.1,142,114.4,114.1,74.9,74.9,23.3,23.3
7,114.5,114.3,75.1,74.9,23.3,23.3,446.3,398,302.8,176.6,105.8,459.8,414.3,321.3,191.3,116,466.7,422,331.4,200.6,123.1,477.2,433.8,347.2,217.3,136.5,483.5,440,353.9,223.9,141.8,114.4,114.1,74.8,74.8,23.3,23.3
8,114.6,114.4,75,74.9,23.2,23.2,444.7,396.3,301.7,176,105.7,458.8,413.4,320.8,191,115.9,465.6,421.5,330.8,200.3,123,476.5,433.3,346.6,217,136.4,482.7,439.4,353.4,223.7,141.7,114.2,114.1,74.8,74.8,23.3,23.3
9,114.5,114.2,75,74.8,23.3,23.3,442.7,394.6,300.4,175.4,105.4,457.8,412.5,320.2,190.6,115.7,464.5,420.7,330.2,200.1,122.9,475.7,432.8,346.1,216.9,136.2,481.8,438.8,352.9,223.3,141.6,114.2,114.1,74.8,74.6,23.3,23.3
10,114.6,114.4,75,74.8,23.3,23.3,440.1,391.6,298.7,174.7,105.1,456.7,411.6,319.5,190.3,115.5,463.5,419.9,329.6,199.9,122.7,474.9,432,345.7,216.7,136.1,480.8,438,352.1,222.9,141.4,114.3,114.1,74.9,74.7,23.3,23.2
11,114.6,114.3,74.9,74.7,23.3,23.3,436.3,388.7,296.6,173.7,104.6,455.5,410.6,318.5,189.7,115.3,462.6,418.8,329,199.5,122.5,473.9,431.1,344.9,216.4,135.8,479.6,437.1,351.3,222.6,141.3,114.5,114.2,74.7,74.5,23.2,23.3
12,114.6,114.3,74.9,74.7,23.2,23.2,431.7,384.9,293.8,172.8,104,454.2,409.3,317.5,189.1,115.1,461.3,417.8,328.3,199,122.2,472.8,430.2,344,215.9,135.5,478.1,436.1,350.6,222.4,141.1,114.4,114.1,74.6,74.5,23.2,23.2
13,114.5,114.3,74.8,74.7,23.3,23.2,425.6,379.9,291.1,171.5,103.4,452.7,408,316.8,188.7,114.9,460,416.8,327.5,198.6,122,471.3,429.2,343.1,215.4,135.3,476.7,435,350,222.1,140.9,114.3,114.3,74.6,74.5,23.2,23.2
14,114.5,114.4,74.6,74.6,23.3,23.2,417.6,373.3,286.8,169.7,102.8,450.9,406.7,315.9,188.3,114.6,458.5,415.5,326.4,198.3,121.6,469.9,427.9,342.2,214.8,135.1,475.4,433.8,349.1,221.6,140.6,114.2,114.2,74.6,74.4,23.1,23.1
15,114.4,114.3,74.5,74.6,23.2,23.1,405.7,364.3,281.7,167.5,101.9,449.3,405.3,314.6,187.7,114.2,457.1,413.8,325.2,197.6,121.3,468.4,426.5,341.5,214.3,134.8,474,432.4,348.2,221.2,140.3,114.2,114.1,74.5,74.4,23.2,23.1
16,114.5,114.2,74.3,74.3,23.2,23.1,387,351.5,274.8,165.1,101,447.8,403.5,313.2,187,113.8,455.4,412.5,324.2,197,121,466.6,425.2,340.8,213.9,134.3,472.6,430.9,347.3,220.7,140.1,114.2,114.1,74.4,74.3,23.2,23.1
17,114.3,114.1,74.3,74.3,23.1,23.1,356.4,331,264.3,162,99.7,445.8,401.8,312,186.3,113.4,453.9,411.1,323.3,196.4,120.6,465.1,423.8,339.7,213.3,134.1,471.1,429.4,346.4,220.2,139.8,113.9,114,74.2,74.1,23.2,23.1
18,114.2,113.9,74.2,74.1,23.1,23.1,315,299.9,248.5,157.4,98,443.6,399.6,310.7,185.6,113.1,452.1,409.6,322.1,195.7,120.4,463.6,422.6,338.7,212.6,133.9,469.2,428.1,345.3,219.8,139.6,113.9,113.8,74.1,73.9,23.1,23.1
19,113.9,113.7,74.1,73.9,23.1,23.1,265.9,259.8,225.6,151.1,95.8,441.7,397.9,309.3,184.9,112.8,449.8,407.9,320.8,195.1,120.2,462,420.6,337.5,212,133.6,467.3,426.8,344.2,219.2,139.3,113.6,113.5,73.9,73.7,23.1,23
20,113.6,113.4,73.9,73.8,23.1,23,213.9,216.3,196.5,141.8,93,439.3,395.6,307.7,184.1,112.4,448,406,319.4,194.4,119.8,460,419.2,336.3,211.4,133.4,465.8,425,343,218.7,138.9,113.3,113.1,73.7,73.7,23,23
21,113.2,113.1,73.6,73.5,23,23,163.2,171.3,164.7,128.6,89,436.8,393.5,305.8,183.2,112,446.4,404.1,317.9,193.6,119.4,457.7,417.3,335.1,210.8,133,463.9,423.1,341.8,218,138.6,112.8,112.7,73.5,73.4,23,22.9
22,112.7,112.4,73.5,73.3,22.9,22.9,116.8,129.1,132,112.7,83.2,433.8,391.1,303.8,182.4,111.4,444.2,402.5,316.7,192.8,119,456,416,334,210.2,132.7,461.8,421.7,340.5,217.3,138.2,112.1,112.1,73.1,73.1,23,22.9
23,111.9,111.6,73.2,73,22.9,22.9,79,91.7,101.3,95,75.7,431.2,388.4,302,181.4,110.8,442.1,400.8,315.5,192.1,118.6,454.4,414.7,332.7,209.6,132.3,459.8,420.1,339.3,216.6,137.9,111,110.8,72.7,72.7,23,22.8
24,110.5,110.2,72.7,72.5,22.9,23,53.1,63.2,74,76.9,66.4,427.9,385.2,300.1,180.4,110.4,439.7,398.8,314.3,191.4,118.1,452.1,412.3,331.3,209,131.9,457.8,418.1,338.2,215.9,137.6,109,108.8,72.1,72.1,22.9,22.8
25,108.4,107.9,72,71.8,22.8,22.8,38,45.9,53.2,60.4,56.3,423.8,382.3,297.8,179.4,109.9,437.7,396.9,312.5,190.6,117.7,450,410.4,330,208.4,131.5,455.8,416.2,337,215.2,137.3,105.8,105.5,71.3,71.3,22.8,22.7
26,105.1,104.4,71.2,71,22.8,22.7,28.7,35,40.1,45.6,46,419.8,378.6,295.3,178.3,109.4,435.7,394.7,311,189.8,117.2,448,408.8,328.7,207.7,131.1,453.8,414.4,335.4,214.5,136.9,100.9,100.5,70.3,70.1,22.7,22.6
27,98.7,97.4,69.8,69.5,22.7,22.6,22.4,27.9,31.6,34.3,36.5,415,374.1,292.7,177,108.9,433.1,392.5,309.5,188.9,116.7,445.6,407.2,327.3,206.9,130.7,451.5,412.4,334.1,213.8,136.5,94,93.6,68.6,68.4,22.6,22.6
28,88.6,87.1,67.7,67.1,22.5,22.5,17.9,22.7,25.9,26.6,28.1,409.3,369.5,289.7,175.6,108.2,430.8,390.5,307.6,188.1,116.2,443.5,405.2,326,206.1,130.3,449.6,410.5,332.8,213.1,136,85,84.6,65.8,65.4,22.5,22.4
29,76.6,74.7,64,63.3,22.4,22.3,14.7,18.9,21.8,21.7,21.7,402.2,363.9,286.2,174.2,107.6,428.8,388.4,306.3,187.1,115.7,441.4,403.1,324.6,205.3,129.9,447.3,408.9,331.5,212.3,135.5,73.4,73,61.9,61.4,22.4,22.2
30,63.4,61.2,58.6,57.8,22.2,22.1,12.4,16,18.7,18.3,17.4,392.2,356.8,282.1,172.8,106.8,426.3,386,304.6,186.2,115.2,439.2,401.1,323.3,204.5,129.5,444.8,407.2,330,211.5,135.1,60.6,60.2,56.8,56.2,22.2,22
31,49.6,47.5,51.9,50.8,22,21.9,10.6,13.8,16.3,15.8,14.3,378.4,347.1,277.1,170.9,106.1,423.8,384,302.1,185.2,114.8,437.2,399.1,321.3,203.7,129,442.8,405.1,328.5,210.7,134.7,47.6,47.1,50.7,50,21.9,21.7
32,36.5,34.7,44.1,42.9,21.6,21.5,9.3,12.1,14.5,13.8,12.2,355.2,333.7,271.1,169,105.2,420.9,381.8,300.6,184.2,114.3,434.9,397.2,320.1,203,128.5,440.7,402.9,327.1,209.9,134.3,35.2,34.9,43.3,42.5,21.5,21.3
33,25.6,24.1,36,34.9,21,21,8.2,10.8,13.2,12.5,10.8,321.8,312.3,262.7,166.6,104.3,418.3,379.4,299.3,183.3,113.8,432.6,394.7,318.7,202.2,128.1,438.5,401.2,325.7,209.2,134,24.3,24.2,35.3,34.6,20.9,20.8
34,17.4,16.5,28.2,27.2,20.2,20.2,7.4,9.7,11.8,11.2,9.5,278.7,282.9,251.4,163.9,103.2,415.7,377,297.5,182.4,113.3,430.3,393.3,317.3,201.3,127.6,436.1,399.4,324.1,208.4,133.5,16.8,16.5,27.8,27.1,20.2,19.9
35,12.1,11.5,21.4,20.5,19.2,19,6.7,8.7,10.9,10.3,8.6,231.9,245.3,233.5,160.7,102,413,374.3,295.2,181.4,112.7,428.1,390.9,315.9,200.5,127.2,433.9,397.3,322.5,207.6,132.9,12.3,12.2,21.1,20.5,19.1,18.8
36,9.1,8.7,15.9,15.2,17.6,17.5,6.1,8,10,9.5,7.8,183,204.6,210.2,156.3,100.7,410.3,371.8,293.5,180.3,112.2,425.9,389.3,314.3,199.7,126.8,431.4,395.2,321.2,206.7,132.5,9.5,9.4,15.7,15.4,17.7,17.4
37,7.3,7,12,11.4,15.7,15.4,5.7,7.4,9.3,8.9,7.2,137.2,163.3,182.2,150.4,99.2,407.2,369,291,179.3,111.6,423.5,387,312.8,198.9,126.3,429.4,393.2,320,205.8,132.1,7.8,7.7,12.1,11.8,16,15.6
38,6.2,6,9.7,9.4,13.6,13.3,5.2,6.8,8.6,8.3,6.7,97.5,124.5,152.3,142.1,97.3,403.8,366,289.4,178.2,110.9,421,384.7,311.3,198.1,125.8,427.4,391.2,318.1,205,131.7,6.8,6.7,9.9,9.7,13.9,13.6
39,5.5,5.3,8.3,8.2,11.4,11.2,4.9,6.3,8.1,7.8,6.3,66.5,91,122.3,130.4,94.9,401,363.2,287.2,177,110.2,418.6,382.9,309.5,197.1,125.3,425.3,389.2,316.5,204.2,131.2,6,5.9,8.5,8.4,11.8,11.3
40,4.9,4.7,7.4,7.3,9.3,9,4.7,5.9,7.6,7.4,5.9,48,64.6,94.4,115.6,91.6,397.4,360.3,285.3,175.7,109.6,416.5,381,307.9,196.1,124.8,423.1,387.4,315,203.4,130.7,5.5,5.4,7.6,7.5,9.7,9.3
41,4.5,4.4,6.7,6.6,7.4,7.1,4.4,5.6,7.2,7.1,5.6,36.2,48.9,71.3,99.4,87.2,393.4,357.1,282.8,174.7,109,414.1,379,306.3,195.3,124.3,420.7,385.2,313.5,202.6,130.2,5.1,5.1,6.9,6.9,7.8,7.5
42,4.1,4,6.2,6,6,5.8,4.2,5.3,6.8,6.7,5.3,29,38.4,53.7,82.6,81.1,388.9,353.4,280.5,173.8,108.5,411.5,377.1,304.8,194.5,123.7,418.2,383.2,312.3,201.8,129.7,4.8,4.8,6.4,6.4,6.2,6.1
43,3.9,3.8,5.8,5.6,4.8,4.8,4,5,6.5,6.4,5.1,23.7,31.7,42.8,66.5,73.4,383.8,349,277.6,172.5,107.9,409.3,374.7,303.2,193.5,123.2,416,381.3,310.5,200.9,129.1,4.5,4.6,6,6,5,5
44,3.7,3.6,5.5,5.4,4.2,4.1,3.8,4.7,6.2,6.1,4.9,20,26.7,35.4,52.5,64.5,377.6,344.4,274.7,171.2,107.2,407.2,372.6,301.4,192.5,122.7,413.6,379.1,308.9,200.1,128.7,4.4,4.3,5.8,5.7,4.3,4.3
45,3.4,3.4,5.2,5.1,3.8,3.7,3.7,4.5,5.9,5.9,4.7,17.2,23,30.4,41.1,55,369.5,338.7,271.8,169.7,106.5,404.7,370.8,300,191.7,122.2,411.4,376.9,307.3,199.2,128.3,4.2,4.1,5.5,5.4,3.8,3.8
46,3.2,3.2,4.9,4.8,3.4,3.3,3.5,4.3,5.7,5.6,4.5,15.1,20.2,26.5,33.2,45.6,358.1,331.6,267.9,168.2,105.8,402.4,369,298.7,190.9,121.8,409.3,375.1,305.8,198.3,127.8,4,4,5.2,5.2,3.5,3.4
47,3.1,3.1,4.7,4.6,3.2,3.2,3.4,4.1,5.4,5.5,4.4,13.6,18,23.7,28.1,36.9,342.1,321.7,264,166.7,105.2,400.2,366.3,296.9,190,121.2,407.1,373.3,304.3,197.5,127.2,3.8,3.8,5,5,3.3,3.2
48,3.1,3,4.5,4.5,3,3,3.3,4,5.2,5.3,4.2,12.3,16.1,21.4,24.5,29.8,315.5,308.5,258.7,165.3,104.4,398.2,364.4,295.3,189,120.6,404.5,371.1,302.8,196.7,126.7,3.7,3.7,4.8,4.8,3.2,3.1
49,2.9,2.8,4.3,4.2,2.9,2.9,3.2,3.8,5,5.1,4.1,11.3,14.7,19.6,21.8,24.3,279.6,287.9,252.3,163.5,103.6,396.4,362.6,293.8,188.1,120.2,402.4,369.1,301.3,195.8,126.2,3.6,3.6,4.7,4.6,3,2.9
50,2.7,2.6,4.1,4.1,2.8,2.8,3.1,3.7,4.8,4.9,4,10.4,13.6,18.1,19.8,20.6,237.5,259.7,243.9,161.5,102.8,393.8,360.4,292.3,187.1,119.8,400.4,367.2,299.8,195,125.7,3.5,3.5,4.5,4.4,2.9,2.8
51,2.6,2.6,3.9,3.9,2.7,2.7,3,3.6,4.6,4.7,3.8,9.7,12.6,16.8,18.3,17.9,193.1,224.9,231.2,159.4,102,391.3,358.2,290.6,186.3,119.3,397.9,365,298.4,194,125.3,3.3,3.4,4.4,4.3,2.8,2.7
52,2.6,2.5,3.8,3.8,2.6,2.6,2.9,3.4,4.5,4.6,3.7,9.1,11.7,15.7,16.8,16,149.6,187.6,213,156.7,101,389.3,356.7,289.4,185.5,118.7,395.7,363.2,296.9,193,124.8,3.3,3.2,4.2,4.1,2.7,2.7
53,2.5,2.3,3.7,3.6,2.6,2.5,2.9,3.3,4.3,4.5,3.6,8.5,11,14.9,15.8,14.6,109.6,149.9,189.3,153.7,99.9,387.2,354.3,287.7,184.6,118.1,393.4,361.4,295.4,192.1,124.2,3.2,3.1,4,4,2.6,2.6
54,2.3,2.2,3.5,3.4,2.4,2.4,2.8,3.2,4.2,4.3,3.5,8.1,10.3,14,14.9,13.4,77.3,114.4,162.7,149.5,98.9,384.9,352.6,286.2,183.5,117.5,391.2,359.2,293.7,191.3,123.7,3.1,3,3.9,3.9,2.5,2.5
55,2.2,2.2,3.3,3.3,2.4,2.3,2.7,3.1,4.1,4.2,3.5,7.7,9.7,13.3,14.1,12.4,54,84.6,134.4,144.4,97.8,382.7,350.6,284.5,182.7,116.9,389.1,357.4,292.4,190.5,123.1,2.9,3,3.8,3.8,2.5,2.4
56,2.2,2.1,3.2,3.2,2.3,2.3,2.7,3,3.9,4.1,3.4,7.4,9.2,12.6,13.4,11.7,41.4,61.3,107.8,136.9,96.5,380.5,348.5,283,181.8,116.3,387,355.6,291,189.7,122.6,2.8,2.9,3.6,3.6,2.4,2.4
57,2.1,2,3.2,3.1,2.3,2.3,2.6,2.9,3.8,4,3.3,7,8.8,12.1,12.8,11.1,33.1,47.9,83.4,126.6,94.8,378.4,346.8,281.5,180.9,115.8,385.4,353.6,289.5,188.9,122.2,2.8,2.8,3.6,3.5,2.3,2.3
58,2,1.9,3,3,2.2,2.3,2.5,2.8,3.6,3.9,3.2,6.8,8.4,11.5,12.3,10.6,27.6,38.6,63.5,113.7,92.9,376.4,344.6,279.8,179.9,115.3,383.2,351.7,287.9,188,121.7,2.7,2.7,3.5,3.4,2.3,2.3
59,1.9,1.8,2.9,2.9,2.2,2.2,2.5,2.8,3.5,3.7,3.1,6.5,8,11.1,11.8,10.1,23.4,32.6,50.2,99,90.3,374.1,342.8,278.5,179,114.8,381.1,349.7,286.4,187.1,121.2,2.7,2.6,3.4,3.3,2.3,2.2
60,1.9,1.9,2.8,2.8,2.1,2,2.4,2.7,3.4,3.6,3,6.3,7.7,10.6,11.4,9.7,20.5,28,41.5,83.6,87.1,371.7,341.1,276.6,178.1,114.3,378.8,347.8,285,186.2,120.7,2.6,2.5,3.3,3.1,2.2,2.1
61,1.8,1.7,2.7,2.7,2.1,2,2.4,2.6,3.3,3.5,2.9,6.1,7.4,10.2,11,9.4,18.2,24.7,35.7,68.6,82.7,369.8,338.7,275.3,177.2,113.7,376.8,345.9,283.6,185.3,120.2,2.4,2.4,3.1,3.1,2.2,2.1
62,1.8,1.7,2.7,2.6,2,2,2.3,2.6,3.2,3.4,2.9,5.8,7.1,9.8,10.6,9.1,16.5,22.1,31.4,55.1,76.5,367.6,336.8,274,176.3,113.2,374.6,344,282.2,184.4,119.7,2.3,2.4,3.1,3,2.1,2
63,1.7,1.7,2.6,2.5,1.9,1.9,2.3,2.5,3.2,3.4,2.8,5.6,6.8,9.5,10.3,8.8,15.1,20,28.3,44.2,69,365.6,334.9,272.2,175.3,112.6,372.4,342.2,280.8,183.5,119.2,2.3,2.3,3,2.9,2,2
64,1.6,1.6,2.4,2.4,1.8,1.9,2.3,2.5,3.1,3.3,2.7,5.5,6.6,9.1,9.9,8.5,14.1,18.4,25.7,36.7,60.4,363.5,333,270.5,174.3,112.1,370.5,340.4,279.3,182.7,118.7,2.3,2.3,2.8,2.8,2,2
65,1.7,1.6,2.4,2.4,1.8,1.9,2.2,2.4,3,3.2,2.7,5.3,6.3,8.8,9.6,8.2,13.1,17.1,23.7,31.5,51.6,361.5,331.3,268.9,173.4,111.6,368.7,338.6,277.8,181.9,118.1,2.2,2.2,2.7,2.7,2,2
66,1.6,1.5,2.3,2.3,1.8,1.8,2.2,2.4,2.9,3.1,2.6,5.2,6.2,8.5,9.4,8,12.3,15.9,22.2,28,43.1,359.4,329.4,267.5,172.5,111.1,366.7,336.8,276.4,181.1,117.6,2.1,2.1,2.7,2.6,1.9,1.9
67,1.5,1.4,2.3,2.2,1.8,1.8,2.2,2.3,2.8,3,2.6,5,6,8.2,9.1,7.8,11.6,14.9,20.7,25.3,35.5,357.2,327.6,266.1,171.6,110.6,364.4,335,274.9,180.2,117.2,2.1,2.1,2.6,2.6,1.9,1.8
68,1.5,1.4,2.2,2.2,1.8,1.7,2.1,2.2,2.8,3,2.5,4.9,5.8,8,8.8,7.6,11.1,14,19.6,23.3,29.4,355.4,325.3,264.8,170.7,110.1,362.7,333.4,273.5,179.3,116.7,2,2,2.5,2.5,1.9,1.8
69,1.4,1.4,2.1,2.1,1.7,1.6,2.1,2.2,2.7,2.9,2.5,4.8,5.6,7.7,8.6,7.4,10.6,13.3,18.5,21.8,24.8,353.2,323.4,263,169.8,109.5,361,331.4,272,178.5,116.2,1.9,1.9,2.5,2.4,1.8,1.8
70,1.4,1.3,2.1,2,1.6,1.6,2,2.1,2.6,2.8,2.4,4.7,5.4,7.4,8.3,7.2,10.1,12.6,17.6,20.3,21.7,351,321.8,261.4,168.9,108.9,359,329.4,270.6,177.7,115.7,1.9,1.9,2.4,2.4,1.7,1.7
71,1.4,1.3,2,1.9,1.6,1.6,,,2.6,2.7,2.3,4.6,5.3,7.2,8.1,7,9.7,12,16.8,19.3,19.6,348.9,319.9,259.9,168.1,108.3,356.6,327.6,269.2,176.9,115.1,1.8,1.8,2.3,2.3,1.7,1.7
72,1.3,1.2,1.9,1.9,1.6,1.5,,,,2.7,2.3,4.5,5.2,7,7.9,6.8,9.4,11.5,16.1,18.2,18.1,347.1,317.9,258.6,167.2,107.7,354.7,326.1,267.8,176,114.7,1.8,1.8,2.3,2.3,1.7,1.7
73,1.2,1.2,1.9,1.8,1.6,1.5,,,,2.6,2.2,4.4,5,6.8,7.7,6.7,9,11,15.3,17.5,16.6,345.1,316.2,257.4,166.2,107.3,352.9,324.3,266.5,175.1,114.2,1.7,1.8,2.2,2.2,1.6,1.6
74,1.2,1.2,1.8,1.8,1.5,1.5,,,,,2.2,4.3,4.9,6.6,7.5,6.5,8.7,10.6,14.8,16.8,15.7,342.9,314.8,255.8,165.2,106.8,350.9,322.5,265.2,174.3,113.7,1.8,1.7,2.2,2.1,1.6,1.6
75,1.3,1.2,1.8,1.7,1.5,1.4,,,,,2.1,4.2,4.7,6.4,7.3,6.3,8.4,10.2,14.2,16.1,14.8,341.1,312.5,254,164.3,106.2,349,320.8,264,173.4,113.2,1.7,1.7,2.1,2.1,1.6,1.6
76,1.3,1.2,1.7,1.7,1.4,1.4,,,,,,4.1,4.6,6.2,7.1,6.2,8.2,9.8,13.7,15.5,14.2,339.3,310.7,252.5,163.4,105.6,346.9,319.1,262.5,172.6,112.7,1.7,1.6,2,2,1.6,1.5
77,1.2,1.1,1.7,1.7,1.5,1.4,,,,,,4,4.5,6.1,6.9,6.1,7.9,9.5,13.2,15.1,13.5,336.9,308.9,251.1,162.5,105.1,345.1,317.4,261.1,171.8,112.2,1.6,1.6,2,2,1.5,1.5
78,1.2,1.1,1.6,1.6,1.4,1.3,,,,,,3.9,4.4,5.9,6.7,5.9,7.7,9.2,12.8,14.6,13,335.1,306.8,249.6,161.5,104.6,343.5,315.5,259.7,171.1,111.7,1.6,1.6,1.9,1.9,1.5,1.5
79,1.2,1.1,1.6,1.6,1.3,1.3,,,,,,3.8,4.3,5.8,6.6,5.8,7.5,8.9,12.4,14.1,12.6,333.2,305.1,248.2,160.7,104.1,341.6,313.8,258.3,170.2,111.2,1.5,1.5,1.8,1.8,1.5,1.4
80,1.1,1.1,1.6,1.5,1.3,1.3,,,,,,3.7,4.2,5.6,6.4,5.7,7.3,8.6,12,13.7,12.2,331.1,303.3,246.9,159.8,103.5,339.5,312.3,257.1,169.2,110.7,1.5,1.5,1.8,1.8,1.4,1.4
81,,,1.5,1.5,1.3,1.3,,,,,,3.7,4.1,5.5,6.3,5.5,7.1,8.3,11.6,13.3,11.8,329.2,301.2,245.2,158.9,103,338,310.7,255.9,168.5,110.2,,,1.8,1.8,1.4,1.4
82,,,1.4,1.4,1.2,1.2,,,,,,3.6,4,5.3,6.1,5.4,6.9,8.1,11.3,13,11.5,327,299.7,243.5,157.9,102.5,336.3,309.1,254.5,167.8,109.7,,,1.7,1.8,1.4,1.4
83,,,,,1.2,1.2,,,,,,3.6,4,5.2,6,5.3,6.7,7.9,10.9,12.6,11.1,325.1,297.9,242.1,157.1,102,334.2,307.6,253.1,167,109.2,,,,,1.4,1.4
84,,,,,1.2,1.2,,,,,,3.5,3.9,5.1,5.8,5.2,6.6,7.7,10.6,12.2,10.9,323,295.7,240.7,156.3,101.4,332.4,305.8,251.9,166.3,108.7,,,,,1.3,1.3
